YYYY,DOY,HR,MN,bX,bY,bZ,speed,density,temp
2017,153,11,0,1.66,0.15,0.14,366.2,4.469,33756.0
2017,153,12,0,1.93,0.18,0.17,365.1,4.721,44201.0
2017,153,13,0,1.69,0.1,0.2,364.1,5.479,32225.0
2017,153,14,0,1.63,0.21,0.35,365.3,6.378,35467.0
2017,153,15,0,0.79,0.26,0.59,363.0,7.268,28653.0
2017,153,16,0,-1.49,0.31,1.64,374.7,6.17,28076.0
2017,153,17,0,-1.52,0.37,0.42,370.0,6.799,25241.0
2017,153,18,0,-0.09,0.3,1.13,364.2,6.265,25019.0
2017,153,19,0,1.42,0.13,0.43,360.5,7.052,26961.0
2017,153,20,0,1.21,0.28,0.96,356.9,6.224,32771.0
2017,153,21,0,1.96,0.27,0.42,354.5,6.688,20781.0
2017,153,22,0,2.47,0.15,0.27,353.5,6.396,16624.0
2017,153,23,0,2.23,0.05,0.14,350.3,7.367,16012.0
2017,154,0,0,2.21,0.1,0.1,350.9,8.188,16048.0
2017,154,1,0,1.84,0.18,0.19,352.9,8.255,19164.0
2017,154,2,0,1.83,0.1,0.21,351.4,8.112,19259.0
2017,154,3,0,2.3,0.06,0.13,347.6,6.771,20829.0
2017,154,4,0,2.51,0.1,0.11,347.8,6.666,23012.0
2017,154,5,0,2.42,0.05,0.13,347.5,7.099,24751.0
2017,154,6,0,0.5,0.3,1.16,352.0,7.944,23189.0
2017,154,7,0,2.52,0.79,0.8,358.0,12.463,27769.0
2017,154,8,0,4.69,0.42,0.71,371.5,23.356,44434.0
2017,154,9,0,1.32,1.48,1.68,380.7,31.858,31730.0
2017,154,10,0,-4.06,2.74,2.4,380.7,24.461,36399.0
2017,154,11,0,-2.34,2.94,1.48,383.4,12.809,31418.0
2017,154,12,0,-3.98,0.57,1.06,398.5,5.677,53740.0
2017,154,13,0,-3.41,0.31,0.38,400.7,6.346,35156.0
2017,154,14,0,-4.8,0.57,2.1,397.0,7.445,40853.0
2017,154,15,0,-4.83,1.35,1.37,418.2,8.648,124392.0
2017,154,16,0,-1.08,1.06,2.34,429.2,7.968,133377.0
2017,154,17,0,-2.08,0.92,1.7,455.1,5.528,184412.0
2017,154,18,0,-3.47,0.59,1.65,483.2,4.008,198610.0
2017,154,19,0,-5.15,0.15,0.38,479.7,3.583,196918.0
2017,154,20,0,-4.65,0.59,0.72,472.0,4.311,176437.0
2017,154,21,0,-5.1,0.3,0.53,465.9,4.179,142645.0
2017,154,22,0,-4.3,0.13,0.47,471.3,3.812,133424.0
2017,154,23,0,-4.39,0.13,0.62,469.3,3.348,119133.0
2017,155,0,0,-4.46,0.36,0.62,458.0,3.016,100361.0
2017,155,1,0,-3.08,0.13,0.5,472.6,2.782,105759.0
2017,155,2,0,-3.58,0.07,0.29,459.6,2.661,92244.0
2017,155,3,0,-3.7,0.23,0.3,464.3,2.657,92370.0
2017,155,4,0,-3.95,0.12,0.33,448.4,2.499,71692.0
2017,155,5,0,-3.56,0.11,0.32,435.7,2.811,69681.0
2017,155,6,0,-3.13,0.13,0.34,427.5,2.94,64486.0
2017,155,7,0,-2.84,0.1,0.42,416.7,3.272,56933.0
2017,155,8,0,-2.32,0.11,0.36,414.0,3.519,67765.0
2017,155,9,0,-2.9,0.25,0.2,406.7,3.29,67398.0
2017,155,10,0,-1.06,0.75,1.28,419.1,3.384,59868.0
2017,155,11,0,-2.45,0.31,0.96,413.4,3.168,76104.0
2017,155,12,0,0.31,0.15,0.74,424.6,3.379,37934.0
2017,155,13,0,0.26,0.16,0.82,423.7,3.479,33713.0
2017,155,14,0,-0.62,0.09,0.57,412.8,4.04,33522.0
2017,155,15,0,-1.39,0.06,0.35,406.8,3.847,37509.0
2017,155,16,0,-1.77,0.14,0.68,398.7,4.209,35184.0
2017,155,17,0,-1.91,0.16,0.36,393.6,4.607,34125.0
2017,155,18,0,-2.21,0.14,0.58,394.6,4.566,36005.0
2017,155,19,0,-2.72,0.13,0.27,388.3,4.936,40367.0
2017,155,20,0,-3.07,0.15,0.17,382.8,4.969,38730.0
2017,155,21,0,-2.61,0.23,0.52,385.7,5.388,39158.0
2017,155,22,0,-2.79,0.24,0.83,383.1,5.141,30219.0
2017,155,23,0,-3.73,0.08,0.2,373.9,4.726,25995.0
2017,157,0,0,-4.16,0.33,1.69,353.5,11.72,102311.0
2017,157,1,0,-4.07,0.33,1.18,355.3,10.374,80704.0
2017,157,2,0,-4.02,0.67,1.16,350.9,9.363,74410.0
2017,157,3,0,-5.05,0.51,0.53,349.1,7.315,74452.0
2017,157,4,0,-4.93,0.57,0.98,355.0,7.92,144895.0
2017,157,5,0,-5.36,0.49,0.71,373.3,5.153,92667.0
2017,157,6,0,-3.58,0.93,1.85,365.9,5.638,66738.0
2017,157,7,0,-2.57,0.46,0.89,351.4,6.145,60471.0
2017,157,8,0,-0.37,0.3,1.52,357.1,7.109,53452.0
2017,157,9,0,-3.21,0.48,0.94,349.1,6.769,56348.0
2017,157,10,0,-0.6,0.47,0.97,353.2,6.637,53743.0
2017,157,11,0,0.75,0.59,0.75,355.7,6.857,47894.0
2017,157,12,0,0.03,0.73,0.99,349.1,6.443,40002.0
2017,157,13,0,-3.22,0.28,1.49,346.9,7.709,69991.0
2017,157,14,0,0.97,0.36,1.7,355.3,8.354,50673.0
2017,157,15,0,0.79,0.42,0.89,351.0,8.726,45169.0
2017,157,16,0,-2.64,0.39,3.42,335.6,7.896,38895.0
2017,157,17,0,-4.82,0.23,0.36,325.7,7.702,40547.0
2017,157,18,0,-4.85,0.26,0.61,332.4,8.011,36345.0
2017,157,19,0,-5.3,0.26,0.8,329.2,7.537,31195.0
2017,157,20,0,-5.04,0.1,0.32,324.7,6.861,29790.0
2017,157,21,0,-5.43,0.31,0.38,333.0,7.961,28354.0
2017,157,22,0,-5.51,0.16,0.57,338.5,8.612,24162.0
2017,157,23,0,-6.23,0.69,0.66,337.1,9.583,32015.0
2017,159,0,0,0.17,0.44,0.46,313.6,14.0,15623.0
2017,159,1,0,0.69,0.18,0.77,311.6,14.112,16038.0
2017,159,2,0,2.69,0.37,0.65,300.4,10.644,18923.0
2017,159,3,0,1.11,0.15,0.71,308.8,11.305,17492.0
2017,159,4,0,1.93,0.17,0.35,302.2,10.648,17983.0
2017,159,5,0,2.37,0.15,0.13,298.9,9.988,20544.0
2017,159,6,0,2.42,0.17,0.32,297.8,8.214,20917.0
2017,159,7,0,2.66,0.15,0.4,292.0,7.425,15511.0
2017,159,8,0,2.98,0.29,0.19,290.7,5.435,14479.0
2017,159,9,0,2.58,0.18,0.44,294.3,6.896,19671.0
2017,159,10,0,-1.25,0.19,0.55,323.0,4.377,21716.0
2017,159,11,0,1.8,0.26,1.32,323.3,3.254,17077.0
2017,159,12,0,2.89,0.06,0.21,324.9,2.125,14676.0
2017,159,13,0,2.29,0.13,0.46,319.3,2.205,12899.0
2017,159,14,0,0.47,0.67,0.68,315.1,3.823,18160.0
2017,159,15,0,0.06,0.42,0.73,304.0,5.208,24867.0
2017,159,16,0,1.01,0.19,0.98,291.1,5.753,21635.0
2017,159,17,0,2.19,0.13,0.18,285.3,5.379,19037.0
2017,159,18,0,1.78,0.18,0.18,287.3,6.763,17232.0
2017,159,19,0,1.7,0.2,0.21,290.3,9.546,15061.0
2017,159,20,0,1.05,0.22,0.44,297.4,12.299,15381.0
2017,159,21,0,1.09,0.28,0.48,302.6,14.189,16378.0
2017,159,22,0,-0.06,0.54,0.84,316.4,17.03,16972.0
2017,159,23,0,1.61,0.44,0.66,317.8,10.362,15933.0
2017,160,0,0,0.1,0.31,0.79,321.4,16.605,15815.0
2017,160,1,0,-0.6,0.49,0.5,323.3,16.494,14971.0
2017,160,2,0,0.81,0.59,1.74,320.9,12.2,12940.0
2017,160,3,0,1.94,0.12,0.23,315.5,9.17,12284.0
2017,160,4,0,2.09,0.11,0.18,316.7,7.84,11729.0
2017,160,5,0,1.3,0.24,0.3,313.2,8.037,11461.0
2017,160,6,0,0.75,0.09,0.25,312.7,7.475,11242.0
2017,160,7,0,0.77,0.23,0.78,312.2,8.582,10712.0
2017,160,8,0,-0.34,0.57,0.94,312.2,9.926,12226.0
2017,160,9,0,-0.8,0.17,0.28,316.9,9.226,10672.0
2017,160,10,0,0.17,0.47,0.67,314.8,10.49,13587.0
2017,160,11,0,-0.1,0.21,0.95,314.5,12.334,13707.0
2017,160,12,0,-1.31,0.29,0.33,311.0,12.568,11067.0
2017,160,13,0,-1.34,0.28,0.58,308.2,13.349,11877.0
2017,160,14,0,-1.31,0.14,0.16,311.8,14.86,11152.0
2017,160,15,0,-1.35,0.3,0.22,314.8,14.421,12354.0
2017,160,16,0,-1.15,0.31,0.57,311.6,14.327,12586.0
2017,160,17,0,-1.23,0.33,0.36,305.6,13.49,11682.0
2017,160,18,0,-0.55,0.13,0.26,298.8,13.268,11188.0
2017,160,19,0,-0.56,0.16,0.25,298.0,12.806,10694.0
2017,160,20,0,-0.61,0.15,0.31,296.4,12.782,10832.0
2017,160,21,0,-0.19,0.14,0.29,292.3,12.481,11098.0
2017,160,22,0,-0.11,0.09,0.39,287.8,12.097,10628.0
2017,160,23,0,0.15,0.11,0.27,292.2,13.781,12963.0
2017,161,0,0,0.08,0.38,0.2,296.5,14.275,13895.0
2017,161,1,0,0.06,0.19,0.43,297.1,15.258,13044.0
2017,161,2,0,0.16,0.72,1.45,298.1,12.485,14197.0
2017,161,3,0,1.21,0.76,0.58,295.0,11.086,15351.0
2017,161,4,0,2.08,1.07,1.03,297.2,9.441,12814.0
2017,161,5,0,2.71,0.09,0.15,303.2,6.801,10319.0
2017,161,6,0,1.59,0.46,0.54,303.1,9.023,11976.0
2017,161,7,0,2.09,0.74,0.59,299.7,10.626,12974.0
2017,161,8,0,1.1,0.08,0.45,295.4,15.09,13934.0
2017,161,9,0,1.6,0.61,0.27,292.6,14.417,13993.0
2017,161,10,0,1.77,0.48,0.65,298.0,18.841,16833.0
2017,161,11,0,3.55,0.53,0.76,298.8,25.419,23378.0
2017,161,12,0,1.49,0.35,0.97,298.2,24.836,21910.0
2017,161,13,0,2.32,0.7,0.5,289.2,22.133,24796.0
2017,161,14,0,3.17,0.58,1.0,281.2,18.957,24246.0
2017,161,15,0,4.68,0.08,0.24,275.8,13.979,20558.0
2017,161,16,0,4.91,0.18,0.47,272.5,11.425,20372.0
2017,161,17,0,4.47,0.2,0.18,269.1,10.147,20612.0
2017,161,18,0,4.31,0.08,0.09,265.4,8.689,20320.0
2017,161,19,0,4.05,0.12,0.21,264.2,7.686,19781.0
2017,161,20,0,3.87,0.09,0.12,263.0,6.774,17421.0
2017,161,21,0,2.05,0.35,0.69,264.4,6.736,17243.0
2017,161,22,0,2.26,0.12,0.24,264.2,6.852,18072.0
2017,161,23,0,2.5,0.27,0.29,266.6,8.312,19889.0
2017,162,0,0,2.39,0.43,0.27,271.6,9.94,22479.0
2017,162,1,0,1.15,0.36,0.64,282.9,14.87,27801.0
2017,162,2,0,-0.31,0.47,1.33,292.9,18.964,31118.0
2017,162,3,0,2.51,0.36,1.82,280.5,17.86,30616.0
2017,162,4,0,1.69,0.35,1.63,288.4,23.057,30084.0
2017,162,5,0,1.92,0.46,0.66,286.7,19.097,28927.0
2017,162,6,0,1.89,0.22,0.73,282.0,17.698,22859.0
2017,162,7,0,3.59,0.8,0.88,282.0,12.833,18830.0
2017,162,8,0,-0.71,0.57,2.74,289.1,14.287,22342.0
2017,162,9,0,-0.06,0.54,0.93,284.2,13.526,25211.0
2017,162,10,0,0.98,0.81,0.44,285.3,17.494,28562.0
2017,162,11,0,0.68,1.08,0.8,300.5,31.73,39444.0
2017,162,12,0,-0.48,0.95,1.06,312.5,41.89,31238.0
2017,162,13,0,-1.09,2.05,2.07,342.6,23.167,65909.0
2017,162,14,0,2.75,0.63,1.98,357.1,10.481,96272.0
2017,162,15,0,-0.46,1.88,2.08,368.1,25.966,103574.0
2017,162,16,0,-2.07,1.08,1.04,384.9,28.608,78510.0
2017,162,17,0,-2.82,1.44,1.83,402.8,16.332,76956.0
2017,162,18,0,-6.61,0.1,0.22,419.9,7.813,45662.0
2017,162,19,0,-6.68,0.14,0.41,411.8,7.236,43676.0
2017,162,20,0,-5.18,0.77,1.09,407.0,9.199,82156.0
2017,162,21,0,-6.63,0.47,0.5,373.1,5.077,63396.0
2017,162,22,0,-4.54,0.32,1.17,392.5,6.246,126619.0
2017,162,23,0,-5.09,0.43,1.17,397.5,6.402,168075.0
2017,163,0,0,-4.89,0.32,1.7,417.5,5.293,146672.0
2017,163,1,0,-5.0,0.56,1.83,427.7,5.064,164792.0
2017,163,2,0,-6.03,0.18,0.52,419.8,4.166,148912.0
2017,163,3,0,-5.73,0.23,0.77,425.8,4.0,153428.0
2017,163,4,0,-6.06,0.55,1.13,422.0,3.677,145791.0
2017,163,5,0,-3.98,0.19,2.44,441.5,3.673,179932.0
2017,163,6,0,-2.3,0.21,1.29,455.7,3.892,206160.0
2017,163,7,0,-5.51,0.15,1.06,424.4,3.111,155693.0
2017,163,8,0,-5.31,0.27,0.9,432.6,3.393,154358.0
2017,163,9,0,-5.16,0.66,1.43,430.0,3.465,137709.0
2017,163,10,0,-4.44,0.1,1.15,434.9,3.59,132640.0
2017,163,11,0,-6.54,0.09,1.39,410.1,2.852,106529.0
2017,163,12,0,-3.83,0.24,1.51,443.1,3.725,141211.0
2017,163,13,0,-4.67,0.21,2.89,440.6,3.683,110717.0
2017,163,14,0,-7.21,0.4,0.45,437.8,3.549,106541.0
2017,163,15,0,-6.68,0.15,0.46,462.1,4.448,144466.0
2017,163,16,0,-5.81,0.31,1.19,474.2,4.244,183046.0
2017,163,17,0,-6.64,0.14,0.7,467.7,4.007,144840.0
2017,163,18,0,-4.88,0.95,1.86,485.6,4.173,209456.0
2017,163,19,0,-3.0,0.33,1.36,512.8,4.142,281165.0
2017,163,20,0,-3.55,0.4,1.56,504.8,4.124,258132.0
2017,163,21,0,-3.39,0.58,0.73,511.6,3.849,246135.0
2017,163,22,0,-2.48,0.36,1.2,523.4,3.819,273293.0
2017,163,23,0,-2.31,0.25,1.82,523.1,3.82,282399.0
2017,164,0,0,-1.51,0.34,1.18,529.2,3.693,276778.0
2017,164,1,0,-4.01,0.32,1.12,508.2,4.043,264353.0
2017,164,2,0,-4.7,0.29,0.53,499.4,4.054,219389.0
2017,164,3,0,-3.71,0.22,0.48,497.9,4.258,177120.0
2017,164,4,0,-3.52,0.23,1.09,491.0,4.336,160435.0
2017,164,5,0,-2.86,0.37,0.98,493.7,4.238,158501.0
2017,164,6,0,-3.56,0.46,0.91,489.4,4.24,159045.0
2017,164,7,0,-3.36,0.28,1.36,490.2,3.984,152249.0
2017,164,8,0,-2.29,0.39,2.05,494.3,3.659,142751.0
2017,164,9,0,-3.19,0.3,1.09,492.8,3.944,172083.0
2017,164,10,0,-2.22,0.43,1.58,498.4,4.044,156141.0
2017,164,11,0,-2.14,0.39,1.13,499.1,3.507,152102.0
2017,164,12,0,-1.36,0.37,1.21,503.3,3.316,163270.0
2017,164,13,0,-2.22,0.17,1.14,491.2,3.443,156682.0
2017,164,14,0,-3.04,0.32,0.75,483.7,3.587,158707.0
2017,164,15,0,-0.07,0.45,1.14,503.0,3.23,163864.0
2017,164,16,0,-1.62,0.53,0.95,492.8,3.252,162648.0
2017,164,17,0,-2.43,0.58,0.52,489.3,3.084,163656.0
2017,164,18,0,-3.01,0.46,0.61,485.4,2.955,152779.0
2017,164,19,0,-3.67,0.2,0.21,483.1,2.726,88318.0
2017,164,20,0,-3.36,0.17,0.96,490.4,2.686,99061.0
2017,164,21,0,-3.9,0.06,0.23,483.2,2.715,82982.0
2017,164,22,0,-4.02,0.06,0.17,482.0,2.639,77092.0
2017,164,23,0,-3.81,0.1,0.28,482.3,2.636,79146.0
2017,165,0,0,-3.54,0.08,0.24,483.3,2.705,85917.0
2017,165,1,0,-3.43,0.15,0.33,478.0,3.059,93255.0
2017,165,2,0,-1.45,0.44,2.02,485.7,3.071,108956.0
2017,165,3,0,0.47,0.25,1.09,499.3,2.88,120579.0
2017,165,4,0,1.27,0.26,0.59,500.2,2.803,121542.0
2017,165,5,0,-0.39,0.12,0.72,484.3,3.008,120367.0
2017,165,6,0,-2.21,0.21,0.43,471.4,3.203,149267.0
2017,165,7,0,-2.95,0.15,0.44,455.9,3.043,122178.0
2017,165,8,0,-1.84,0.19,0.64,473.9,3.365,146163.0
2017,165,9,0,-1.5,0.37,0.74,474.9,3.402,152602.0
2017,165,10,0,-2.64,0.33,0.48,466.1,3.361,132590.0
2017,165,11,0,-2.58,0.22,0.28,468.1,3.077,122647.0
2017,165,12,0,-2.74,0.21,0.65,467.7,3.139,112109.0
2017,165,13,0,-3.01,0.18,0.36,462.6,2.968,107558.0
2017,165,14,0,-3.36,0.22,0.27,458.6,2.848,78497.0
2017,165,15,0,-3.27,0.12,0.61,463.5,2.946,87245.0
2017,165,16,0,-3.74,0.1,0.34,454.0,2.913,71779.0
2017,165,17,0,-3.84,0.19,0.61,448.8,2.894,65455.0
2017,165,18,0,-2.88,0.21,1.08,449.7,2.879,75478.0
2017,165,19,0,-0.75,0.21,1.3,458.8,3.331,95863.0
2017,165,20,0,-3.55,0.24,0.77,439.6,3.204,78046.0
2017,165,21,0,-2.7,0.3,1.56,443.1,2.94,77324.0
2017,165,22,0,-1.09,0.32,0.76,454.2,2.965,87389.0
2017,165,23,0,-4.32,0.25,0.91,438.8,2.62,73261.0
2017,166,0,0,-4.19,0.33,0.32,433.9,2.557,83284.0
2017,166,1,0,-0.95,0.56,1.9,451.1,2.929,85118.0
2017,166,2,0,0.68,0.18,0.96,457.6,2.795,70592.0
2017,166,3,0,-2.08,0.22,0.67,429.5,2.972,66257.0
2017,166,4,0,-1.31,0.79,1.77,426.0,3.138,70075.0
2017,166,5,0,-1.69,1.1,1.31,426.1,3.6,88069.0
2017,166,6,0,-2.39,0.52,0.78,416.7,3.506,78296.0
2017,166,7,0,-2.1,0.16,0.43,417.3,3.523,89360.0
2017,166,8,0,-2.25,0.35,0.46,423.0,3.71,143504.0
2017,166,9,0,-0.45,0.23,0.96,422.9,3.596,78516.0
2017,166,10,0,1.16,0.25,0.96,425.4,3.259,64237.0
2017,166,11,0,1.19,0.21,0.77,418.0,3.667,69346.0
2017,166,12,0,1.13,0.4,1.45,415.0,3.355,62223.0
2017,166,13,0,-1.29,0.09,0.42,401.7,3.56,49673.0
2017,166,14,0,-0.71,0.33,0.99,398.1,3.844,44694.0
2017,166,15,0,0.92,0.4,1.06,399.9,3.874,48008.0
2017,166,16,0,0.85,0.3,0.73,396.5,4.561,50261.0
2017,166,17,0,-0.55,0.56,2.16,385.7,4.626,44422.0
2017,166,18,0,1.27,0.17,0.5,387.0,4.593,33647.0
2017,166,19,0,1.1,0.23,0.44,382.3,4.494,35244.0
2017,166,20,0,0.7,0.28,0.59,377.3,4.79,30846.0
2017,166,21,0,0.61,0.32,0.4,373.8,5.142,31544.0
2017,166,22,0,1.41,0.29,1.2,373.1,5.936,27875.0
2017,166,23,0,0.9,0.59,0.82,368.0,6.279,26042.0
2017,167,0,0,-1.92,0.52,0.87,361.7,6.374,30885.0
2017,167,1,0,-3.21,0.55,0.51,361.3,8.133,44646.0
2017,167,2,0,-3.98,0.61,0.54,381.7,13.526,44840.0
2017,167,3,0,-4.18,0.69,0.89,394.0,22.753,47538.0
2017,167,4,0,-3.94,1.33,0.81,387.4,31.631,33901.0
2017,167,5,0,3.17,0.93,2.11,396.3,37.863,36517.0
2017,167,6,0,0.36,1.95,4.66,403.8,54.048,48933.0
2017,167,7,0,4.31,2.47,5.24,462.2,22.022,158372.0
2017,167,8,0,7.33,1.22,0.89,529.1,5.958,512532.0
2017,167,9,0,5.47,1.92,2.56,496.2,8.214,272772.0
2017,167,10,0,5.05,1.03,1.67,483.1,10.194,160451.0
2017,167,11,0,6.94,1.03,2.71,475.0,10.298,200985.0
2017,167,12,0,4.59,1.86,2.33,467.7,12.348,220319.0
2017,167,13,0,3.18,2.01,2.84,468.7,10.439,225878.0
2017,167,14,0,4.76,1.28,1.24,481.3,7.398,258344.0
2017,167,15,0,-0.32,1.84,4.59,505.7,5.04,426865.0
2017,167,16,0,-0.64,1.58,1.94,516.5,5.981,266910.0
2017,167,17,0,1.76,1.81,1.81,566.6,5.397,204217.0
2017,167,18,0,2.27,0.9,2.99,598.1,3.048,372231.0
2017,167,19,0,2.44,0.65,1.88,604.7,3.659,372750.0
2017,167,20,0,3.9,0.9,2.06,598.1,3.072,361074.0
2017,167,21,0,3.29,0.61,2.24,580.6,3.141,320756.0
2017,167,22,0,3.8,0.47,1.31,532.1,3.39,223725.0
2017,167,23,0,3.11,0.22,1.13,518.8,3.464,206621.0
2017,168,0,0,1.18,1.0,2.04,514.0,3.433,185990.0
2017,168,1,0,2.02,0.55,2.2,501.4,3.927,219781.0
2017,168,2,0,3.53,0.62,1.07,479.9,4.534,226193.0
2017,168,3,0,2.03,0.45,1.5,462.2,4.427,139231.0
2017,168,4,0,1.31,0.26,1.78,453.9,4.844,111271.0
2017,168,5,0,2.61,0.51,1.12,445.4,5.38,107999.0
2017,168,6,0,4.24,0.33,1.68,431.0,6.394,116284.0
2017,168,7,0,4.42,0.72,1.65,425.4,8.113,95684.0
2017,168,8,0,2.11,0.67,1.41,446.0,5.926,80469.0
2017,168,9,0,4.51,0.67,1.75,430.6,6.01,95218.0
2017,168,10,0,5.58,0.35,0.55,421.1,6.031,98408.0
2017,168,11,0,3.68,0.38,1.69,440.5,6.431,104991.0
2017,168,12,0,4.76,0.47,1.74,447.1,6.807,125458.0
2017,168,13,0,4.28,0.34,1.66,464.8,6.48,114313.0
2017,168,14,0,3.51,0.41,0.68,468.5,6.578,143267.0
2017,168,15,0,1.23,0.38,2.14,475.3,5.726,136778.0
2017,168,16,0,3.24,1.48,1.41,476.4,5.058,167214.0
2017,168,17,0,3.88,0.55,1.31,494.8,4.955,162178.0
2017,168,18,0,3.62,0.61,1.18,507.7,4.639,185382.0
2017,168,19,0,3.63,0.31,1.15,522.3,4.428,209640.0
2017,168,20,0,1.35,1.07,1.36,548.1,4.458,255783.0
2017,168,21,0,3.85,0.49,1.29,546.8,4.066,229127.0
2017,168,22,0,3.75,0.41,1.05,547.7,3.951,209174.0
2017,168,23,0,4.62,0.38,0.47,546.8,4.038,178254.0
2017,169,0,0,3.14,0.4,1.73,548.4,3.784,185847.0
2017,169,1,0,4.06,0.35,1.51,553.3,3.233,193368.0
2017,169,2,0,2.02,0.53,2.09,565.3,3.134,257156.0
2017,169,3,0,-1.97,0.43,2.15,590.3,3.119,306430.0
2017,169,4,0,0.95,0.44,2.01,576.2,3.086,258720.0
2017,169,5,0,4.53,0.2,1.02,557.1,2.729,153489.0
2017,169,6,0,3.17,0.16,0.54,572.7,2.732,181591.0
2017,169,7,0,3.22,0.4,2.26,569.3,2.594,151981.0
2017,169,8,0,2.54,0.46,1.95,576.7,2.551,175981.0
2017,169,9,0,1.47,0.21,0.92,584.5,2.588,201965.0
2017,169,10,0,3.03,0.33,0.95,564.5,2.623,181408.0
2017,169,11,0,2.75,0.51,1.1,564.7,2.593,207099.0
2017,169,12,0,1.69,0.59,1.27,576.3,2.522,220418.0
2017,169,13,0,1.1,0.44,1.03,585.2,2.631,214023.0
2017,169,14,0,3.42,0.12,1.01,550.2,2.383,139250.0
2017,169,15,0,2.84,0.21,1.11,552.8,2.317,148865.0
2017,169,16,0,2.97,0.12,0.83,544.7,2.179,131603.0
2017,169,17,0,2.53,0.31,0.55,552.5,2.106,154827.0
2017,169,18,0,3.86,0.22,0.55,537.0,2.148,115569.0
2017,169,19,0,3.07,0.26,0.82,541.8,2.248,121726.0
2017,169,20,0,3.41,0.18,0.67,533.5,2.179,116611.0
2017,169,21,0,3.39,0.18,0.66,528.4,2.254,111733.0
2017,169,22,0,4.01,0.16,0.76,518.7,2.327,100285.0
2017,169,23,0,4.62,0.1,0.26,510.4,2.292,85018.0
2017,170,0,0,4.61,0.09,0.26,502.3,2.128,65156.0
2017,170,1,0,4.6,0.06,0.27,496.1,2.157,63111.0
2017,170,2,0,2.29,0.12,1.76,521.8,2.209,110724.0
2017,170,3,0,2.96,0.15,0.89,509.5,2.211,111227.0
2017,170,4,0,3.49,0.08,0.63,492.7,2.267,87414.0
2017,170,5,0,2.54,0.09,0.59,502.8,2.326,99090.0
2017,170,6,0,3.07,0.14,1.0,491.1,2.363,93520.0
2017,170,7,0,2.7,0.11,1.12,492.9,2.305,98236.0
2017,170,8,0,2.37,0.15,0.91,498.3,2.357,111941.0
2017,170,9,0,1.68,0.15,0.58,503.9,2.399,111958.0
2017,170,10,0,0.92,0.27,1.34,505.5,2.259,95323.0
2017,170,11,0,1.99,0.18,0.65,492.1,2.459,109153.0
2017,170,12,0,3.19,0.1,0.49,474.6,2.471,111859.0
2017,170,13,0,3.41,0.07,0.39,467.9,2.362,88021.0
2017,170,14,0,3.77,0.06,0.2,457.5,2.192,60408.0
2017,170,15,0,3.61,0.05,0.17,456.9,2.149,54881.0
2017,170,16,0,3.66,0.05,0.12,449.1,1.996,45757.0
2017,170,17,0,3.61,0.05,0.13,445.2,1.894,38404.0
2017,170,18,0,3.57,0.04,0.14,439.3,1.736,49776.0
2017,170,19,0,3.05,0.08,0.27,434.6,1.519,35107.0
2017,170,20,0,3.1,0.05,0.23,427.5,1.465,33600.0
2017,170,21,0,3.08,0.06,0.1,423.4,1.322,30520.0
2017,170,22,0,2.92,0.04,0.15,420.7,1.299,33191.0
2017,170,23,0,2.88,0.03,0.12,422.1,1.261,32482.0
2017,174,0,0,-2.14,0.78,0.68,341.1,22.842,28107.0
2017,174,1,0,0.88,0.49,0.92,335.3,23.246,25668.0
2017,174,2,0,0.6,1.05,0.55,337.3,22.476,25801.0
2017,174,3,0,1.44,0.44,0.4,337.6,21.077,26956.0
2017,174,4,0,1.31,0.22,0.56,336.4,17.637,28910.0
2017,174,5,0,1.68,0.29,0.4,336.9,16.352,29164.0
2017,174,6,0,-0.79,0.62,1.89,331.7,16.338,33585.0
2017,174,7,0,-3.54,0.3,0.59,322.5,11.285,33188.0
2017,174,8,0,-2.9,0.23,1.17,321.5,10.665,29329.0
2017,174,9,0,-2.34,0.22,0.92,319.9,10.904,30699.0
2017,174,10,0,-2.29,0.18,0.34,319.9,10.711,30079.0
2017,174,11,0,-2.32,0.68,0.88,321.3,10.223,28696.0
2017,174,12,0,-4.13,0.41,1.16,324.1,8.898,34351.0
2017,174,13,0,-3.14,0.22,0.72,325.4,9.382,33330.0
2017,174,14,0,-3.6,0.39,1.26,319.5,11.58,51751.0
2017,174,15,0,-1.65,0.31,1.51,332.2,10.239,39569.0
2017,174,16,0,-0.41,0.2,0.82,336.3,9.774,34092.0
2017,174,17,0,-1.4,0.2,1.28,335.9,7.288,30698.0
2017,174,18,0,-0.13,0.39,1.6,346.9,8.284,38989.0
2017,174,19,0,-3.44,0.18,0.5,342.2,7.345,40409.0
2017,174,20,0,-3.83,0.38,0.98,340.1,6.674,34328.0
2017,174,21,0,-0.69,1.31,2.13,352.2,7.935,39582.0
2017,174,22,0,-5.04,0.24,0.34,351.9,6.067,35004.0
2017,174,23,0,-5.53,0.13,0.35,353.7,4.409,25678.0
2017,175,0,0,-4.85,0.39,0.9,358.2,5.053,35767.0
2017,175,1,0,-2.89,0.47,1.7,372.0,4.7,50331.0
2017,175,2,0,-3.41,0.09,0.55,377.3,4.604,50765.0
2017,175,3,0,-3.17,0.21,0.88,380.1,4.878,54676.0
2017,175,4,0,-2.25,0.16,1.64,384.6,4.634,55213.0
2017,175,5,0,-3.09,0.18,0.64,377.9,4.501,52214.0
2017,175,6,0,-4.32,0.33,1.3,370.3,4.423,50185.0
