YYYY,MM,DD,D_year,HH,h_mid,days,days_m,Kp,ap,D
2018,8,1,213,09.0,10.50,31624.37500,31624.43750,0.667,3,1
2018,8,1,213,12.0,13.50,31624.50000,31624.56250,1.667,6,1
2018,8,1,213,15.0,16.50,31624.62500,31624.68750,1.667,6,1
2018,8,1,213,18.0,19.50,31624.75000,31624.81250,2.000,7,1
2018,8,1,213,21.0,22.50,31624.87500,31624.93750,2.333,9,1
2018,8,2,214,00.0,01.50,31625.00000,31625.06250,2.667,12,1
2018,8,2,214,03.0,04.50,31625.12500,31625.18750,2.000,7,1
2018,8,2,214,06.0,07.50,31625.25000,31625.31250,1.667,6,1
2018,8,2,214,09.0,10.50,31625.37500,31625.43750,1.000,4,1
2018,8,2,214,12.0,13.50,31625.50000,31625.56250,1.333,5,1
2018,8,2,214,15.0,16.50,31625.62500,31625.68750,0.333,2,1
2018,8,2,214,18.0,19.50,31625.75000,31625.81250,0.333,2,1
2018,8,2,214,21.0,22.50,31625.87500,31625.93750,0.000,0,1
2018,8,3,215,00.0,01.50,31626.00000,31626.06250,0.667,3,1
2018,8,3,215,03.0,04.50,31626.12500,31626.18750,1.333,5,1
2018,8,3,215,06.0,07.50,31626.25000,31626.31250,1.000,4,1
2018,8,3,215,09.0,10.50,31626.37500,31626.43750,2.667,12,1
2018,8,3,215,12.0,13.50,31626.50000,31626.56250,2.333,9,1
2018,8,3,215,15.0,16.50,31626.62500,31626.68750,1.333,5,1
2018,8,3,215,18.0,19.50,31626.75000,31626.81250,0.333,2,1
2018,8,3,215,21.0,22.50,31626.87500,31626.93750,0.667,3,1
2018,8,4,216,00.0,01.50,31627.00000,31627.06250,1.667,6,1
2018,8,4,216,03.0,04.50,31627.12500,31627.18750,2.000,7,1
2018,8,4,216,06.0,07.50,31627.25000,31627.31250,1.000,4,1
2018,8,4,216,09.0,10.50,31627.37500,31627.43750,1.333,5,1
2018,8,4,216,12.0,13.50,31627.50000,31627.56250,0.333,2,1
2018,8,4,216,15.0,16.50,31627.62500,31627.68750,0.667,3,1
2018,8,4,216,18.0,19.50,31627.75000,31627.81250,0.333,2,1
2018,8,4,216,21.0,22.50,31627.87500,31627.93750,1.333,5,1
2018,8,5,217,00.0,01.50,31628.00000,31628.06250,0.667,3,1
2018,8,5,217,03.0,04.50,31628.12500,31628.18750,1.000,4,1
2018,8,5,217,06.0,07.50,31628.25000,31628.31250,0.667,3,1
2018,8,5,217,09.0,10.50,31628.37500,31628.43750,2.000,7,1
2018,8,5,217,12.0,13.50,31628.50000,31628.56250,1.333,5,1
2018,8,5,217,15.0,16.50,31628.62500,31628.68750,1.000,4,1
2018,8,5,217,18.0,19.50,31628.75000,31628.81250,0.333,2,1
2018,8,5,217,21.0,22.50,31628.87500,31628.93750,0.667,3,1
2018,8,6,218,00.0,01.50,31629.00000,31629.06250,0.000,0,1
2018,8,6,218,03.0,04.50,31629.12500,31629.18750,0.667,3,1
2018,8,6,218,06.0,07.50,31629.25000,31629.31250,0.667,3,1
2018,8,6,218,09.0,10.50,31629.37500,31629.43750,0.667,3,1
2018,8,6,218,12.0,13.50,31629.50000,31629.56250,1.000,4,1
2018,8,6,218,15.0,16.50,31629.62500,31629.68750,0.667,3,1
2018,8,6,218,18.0,19.50,31629.75000,31629.81250,0.667,3,1
2018,8,6,218,21.0,22.50,31629.87500,31629.93750,0.333,2,1
2018,8,7,219,00.0,01.50,31630.00000,31630.06250,2.000,7,1
2018,8,7,219,03.0,04.50,31630.12500,31630.18750,2.000,7,1
2018,8,7,219,06.0,07.50,31630.25000,31630.31250,1.333,5,1
2018,8,7,219,09.0,10.50,31630.37500,31630.43750,2.000,7,1
2018,8,7,219,12.0,13.50,31630.50000,31630.56250,3.000,15,1
2018,8,7,219,15.0,16.50,31630.62500,31630.68750,2.667,12,1
2018,8,7,219,18.0,19.50,31630.75000,31630.81250,3.000,15,1
2018,8,7,219,21.0,22.50,31630.87500,31630.93750,1.667,6,1
2018,8,8,220,00.0,01.50,31631.00000,31631.06250,0.667,3,1
2018,8,8,220,03.0,04.50,31631.12500,31631.18750,0.667,3,1
2018,8,8,220,06.0,07.50,31631.25000,31631.31250,1.333,5,1
2018,8,8,220,09.0,10.50,31631.37500,31631.43750,1.333,5,1
2018,8,8,220,12.0,13.50,31631.50000,31631.56250,1.667,6,1
2018,8,8,220,15.0,16.50,31631.62500,31631.68750,1.000,4,1
2018,8,8,220,18.0,19.50,31631.75000,31631.81250,1.000,4,1
2018,8,8,220,21.0,22.50,31631.87500,31631.93750,1.333,5,1
2018,8,9,221,00.0,01.50,31632.00000,31632.06250,1.333,5,1
2018,8,9,221,03.0,04.50,31632.12500,31632.18750,0.667,3,1
2018,8,9,221,06.0,07.50,31632.25000,31632.31250,1.333,5,1
2018,8,9,221,09.0,10.50,31632.37500,31632.43750,1.333,5,1
2018,8,9,221,12.0,13.50,31632.50000,31632.56250,0.667,3,1
2018,8,9,221,15.0,16.50,31632.62500,31632.68750,0.333,2,1
2018,8,9,221,18.0,19.50,31632.75000,31632.81250,0.667,3,1
2018,8,9,221,21.0,22.50,31632.87500,31632.93750,0.667,3,1
2018,8,10,222,00.0,01.50,31633.00000,31633.06250,1.333,5,1
2018,8,10,222,03.0,04.50,31633.12500,31633.18750,0.667,3,1
2018,8,10,222,06.0,07.50,31633.25000,31633.31250,0.333,2,1
2018,8,10,222,09.0,10.50,31633.37500,31633.43750,0.333,2,1
2018,8,10,222,12.0,13.50,31633.50000,31633.56250,0.667,3,1
2018,8,10,222,15.0,16.50,31633.62500,31633.68750,1.000,4,1
2018,8,10,222,18.0,19.50,31633.75000,31633.81250,1.000,4,1
2018,8,10,222,21.0,22.50,31633.87500,31633.93750,1.000,4,1
2018,8,11,223,00.0,01.50,31634.00000,31634.06250,1.333,5,1
2018,8,11,223,03.0,04.50,31634.12500,31634.18750,1.667,6,1
2018,8,11,223,06.0,07.50,31634.25000,31634.31250,1.667,6,1
2018,8,11,223,09.0,10.50,31634.37500,31634.43750,1.667,6,1
2018,8,11,223,12.0,13.50,31634.50000,31634.56250,3.000,15,1
2018,8,11,223,15.0,16.50,31634.62500,31634.68750,2.333,9,1
2018,8,11,223,18.0,19.50,31634.75000,31634.81250,2.000,7,1
2018,8,11,223,21.0,22.50,31634.87500,31634.93750,3.667,22,1
2018,8,12,224,00.0,01.50,31635.00000,31635.06250,1.000,4,1
2018,8,12,224,03.0,04.50,31635.12500,31635.18750,0.667,3,1
2018,8,12,224,06.0,07.50,31635.25000,31635.31250,0.667,3,1
2018,8,12,224,09.0,10.50,31635.37500,31635.43750,1.667,6,1
2018,8,12,224,12.0,13.50,31635.50000,31635.56250,1.667,6,1
2018,8,12,224,15.0,16.50,31635.62500,31635.68750,1.000,4,1
2018,8,12,224,18.0,19.50,31635.75000,31635.81250,1.667,6,1
2018,8,12,224,21.0,22.50,31635.87500,31635.93750,2.000,7,1
2018,8,13,225,00.0,01.50,31636.00000,31636.06250,0.333,2,1
2018,8,13,225,03.0,04.50,31636.12500,31636.18750,1.000,4,1
2018,8,13,225,06.0,07.50,31636.25000,31636.31250,1.000,4,1
2018,8,13,225,09.0,10.50,31636.37500,31636.43750,1.000,4,1
2018,8,13,225,12.0,13.50,31636.50000,31636.56250,1.333,5,1
2018,8,13,225,15.0,16.50,31636.62500,31636.68750,0.667,3,1
2018,8,13,225,18.0,19.50,31636.75000,31636.81250,0.333,2,1
2018,8,13,225,21.0,22.50,31636.87500,31636.93750,1.000,4,1
2018,8,14,226,00.0,01.50,31637.00000,31637.06250,1.333,5,1
2018,8,14,226,03.0,04.50,31637.12500,31637.18750,0.333,2,1
2018,8,14,226,06.0,07.50,31637.25000,31637.31250,0.667,3,1
2018,8,14,226,09.0,10.50,31637.37500,31637.43750,1.000,4,1
2018,8,14,226,12.0,13.50,31637.50000,31637.56250,0.667,3,1
2018,8,14,226,15.0,16.50,31637.62500,31637.68750,0.667,3,1
2018,8,14,226,18.0,19.50,31637.75000,31637.81250,0.333,2,1
2018,8,14,226,21.0,22.50,31637.87500,31637.93750,1.000,4,1
2018,8,15,227,00.0,01.50,31638.00000,31638.06250,2.000,7,1
2018,8,15,227,03.0,04.50,31638.12500,31638.18750,1.000,4,1
2018,8,15,227,06.0,07.50,31638.25000,31638.31250,1.667,6,1
2018,8,15,227,09.0,10.50,31638.37500,31638.43750,2.667,12,1
2018,8,15,227,12.0,13.50,31638.50000,31638.56250,4.000,27,1
2018,8,15,227,15.0,16.50,31638.62500,31638.68750,3.000,15,1
2018,8,15,227,18.0,19.50,31638.75000,31638.81250,3.000,15,1
2018,8,15,227,21.0,22.50,31638.87500,31638.93750,3.333,18,1
2018,8,16,228,00.0,01.50,31639.00000,31639.06250,3.667,22,1
2018,8,16,228,03.0,04.50,31639.12500,31639.18750,2.333,9,1
2018,8,16,228,06.0,07.50,31639.25000,31639.31250,2.000,7,1
2018,8,16,228,09.0,10.50,31639.37500,31639.43750,2.333,9,1
2018,8,16,228,12.0,13.50,31639.50000,31639.56250,2.667,12,1
2018,8,16,228,15.0,16.50,31639.62500,31639.68750,1.333,5,1
2018,8,16,228,18.0,19.50,31639.75000,31639.81250,1.667,6,1
2018,8,16,228,21.0,22.50,31639.87500,31639.93750,2.333,9,1
2018,8,17,229,00.0,01.50,31640.00000,31640.06250,3.000,15,1
2018,8,17,229,03.0,04.50,31640.12500,31640.18750,4.000,27,1
2018,8,17,229,06.0,07.50,31640.25000,31640.31250,2.333,9,1
2018,8,17,229,09.0,10.50,31640.37500,31640.43750,2.000,7,1
2018,8,17,229,12.0,13.50,31640.50000,31640.56250,1.000,4,1
2018,8,17,229,15.0,16.50,31640.62500,31640.68750,0.333,2,1
2018,8,17,229,18.0,19.50,31640.75000,31640.81250,3.333,18,1
2018,8,17,229,21.0,22.50,31640.87500,31640.93750,3.333,18,1
2018,8,18,230,00.0,01.50,31641.00000,31641.06250,1.333,5,1
2018,8,18,230,03.0,04.50,31641.12500,31641.18750,2.667,12,1
2018,8,18,230,06.0,07.50,31641.25000,31641.31250,3.333,18,1
2018,8,18,230,09.0,10.50,31641.37500,31641.43750,2.667,12,1
2018,8,18,230,12.0,13.50,31641.50000,31641.56250,2.000,7,1
2018,8,18,230,15.0,16.50,31641.62500,31641.68750,2.333,9,1
2018,8,18,230,18.0,19.50,31641.75000,31641.81250,1.333,5,1
2018,8,18,230,21.0,22.50,31641.87500,31641.93750,1.667,6,1
2018,8,19,231,00.0,01.50,31642.00000,31642.06250,2.333,9,1
2018,8,19,231,03.0,04.50,31642.12500,31642.18750,2.000,7,1
2018,8,19,231,06.0,07.50,31642.25000,31642.31250,1.333,5,1
2018,8,19,231,09.0,10.50,31642.37500,31642.43750,1.333,5,1
2018,8,19,231,12.0,13.50,31642.50000,31642.56250,1.000,4,1
2018,8,19,231,15.0,16.50,31642.62500,31642.68750,2.667,12,1
2018,8,19,231,18.0,19.50,31642.75000,31642.81250,2.333,9,1
2018,8,19,231,21.0,22.50,31642.87500,31642.93750,2.000,7,1
2018,8,20,232,00.0,01.50,31643.00000,31643.06250,3.667,22,1
2018,8,20,232,03.0,04.50,31643.12500,31643.18750,3.333,18,1
2018,8,20,232,06.0,07.50,31643.25000,31643.31250,1.667,6,1
2018,8,20,232,09.0,10.50,31643.37500,31643.43750,2.000,7,1
2018,8,20,232,12.0,13.50,31643.50000,31643.56250,2.667,12,1
2018,8,20,232,15.0,16.50,31643.62500,31643.68750,3.000,15,1
2018,8,20,232,18.0,19.50,31643.75000,31643.81250,4.000,27,1
2018,8,20,232,21.0,22.50,31643.87500,31643.93750,2.333,9,1
2018,8,21,233,00.0,01.50,31644.00000,31644.06250,2.667,12,1
2018,8,21,233,03.0,04.50,31644.12500,31644.18750,1.333,5,1
2018,8,21,233,06.0,07.50,31644.25000,31644.31250,2.000,7,1
2018,8,21,233,09.0,10.50,31644.37500,31644.43750,2.000,7,1
2018,8,21,233,12.0,13.50,31644.50000,31644.56250,1.333,5,1
2018,8,21,233,15.0,16.50,31644.62500,31644.68750,1.333,5,1
2018,8,21,233,18.0,19.50,31644.75000,31644.81250,1.333,5,1
2018,8,21,233,21.0,22.50,31644.87500,31644.93750,2.333,9,1
2018,8,22,234,00.0,01.50,31645.00000,31645.06250,1.667,6,1
2018,8,22,234,03.0,04.50,31645.12500,31645.18750,2.333,9,1
2018,8,22,234,06.0,07.50,31645.25000,31645.31250,1.333,5,1
2018,8,22,234,09.0,10.50,31645.37500,31645.43750,0.333,2,1
2018,8,22,234,12.0,13.50,31645.50000,31645.56250,1.333,5,1
2018,8,22,234,15.0,16.50,31645.62500,31645.68750,0.667,3,1
2018,8,22,234,18.0,19.50,31645.75000,31645.81250,0.333,2,1
2018,8,22,234,21.0,22.50,31645.87500,31645.93750,2.000,7,1
2018,8,23,235,00.0,01.50,31646.00000,31646.06250,1.667,6,1
2018,8,23,235,03.0,04.50,31646.12500,31646.18750,1.000,4,1
2018,8,23,235,06.0,07.50,31646.25000,31646.31250,0.667,3,1
2018,8,23,235,09.0,10.50,31646.37500,31646.43750,0.333,2,1
2018,8,23,235,12.0,13.50,31646.50000,31646.56250,1.000,4,1
2018,8,23,235,15.0,16.50,31646.62500,31646.68750,0.667,3,1
2018,8,23,235,18.0,19.50,31646.75000,31646.81250,0.667,3,1
2018,8,23,235,21.0,22.50,31646.87500,31646.93750,0.667,3,1
2018,8,24,236,00.0,01.50,31647.00000,31647.06250,0.000,0,1
2018,8,24,236,03.0,04.50,31647.12500,31647.18750,0.667,3,1
2018,8,24,236,06.0,07.50,31647.25000,31647.31250,1.333,5,1
2018,8,24,236,09.0,10.50,31647.37500,31647.43750,1.333,5,1
2018,8,24,236,12.0,13.50,31647.50000,31647.56250,2.667,12,1
2018,8,24,236,15.0,16.50,31647.62500,31647.68750,1.333,5,1
2018,8,24,236,18.0,19.50,31647.75000,31647.81250,0.333,2,1
2018,8,24,236,21.0,22.50,31647.87500,31647.93750,0.667,3,1
2018,8,25,237,00.0,01.50,31648.00000,31648.06250,0.667,3,1
2018,8,25,237,03.0,04.50,31648.12500,31648.18750,1.000,4,1
2018,8,25,237,06.0,07.50,31648.25000,31648.31250,2.000,7,1
2018,8,25,237,09.0,10.50,31648.37500,31648.43750,2.333,9,1
2018,8,25,237,12.0,13.50,31648.50000,31648.56250,2.667,12,1
2018,8,25,237,15.0,16.50,31648.62500,31648.68750,1.667,6,1
2018,8,25,237,18.0,19.50,31648.75000,31648.81250,3.667,22,1
2018,8,25,237,21.0,22.50,31648.87500,31648.93750,4.333,32,1
2018,8,26,238,00.0,01.50,31649.00000,31649.06250,5.000,48,1
2018,8,26,238,03.0,04.50,31649.12500,31649.18750,6.667,111,1
2018,8,26,238,06.0,07.50,31649.25000,31649.31250,7.333,154,1
2018,8,26,238,09.0,10.50,31649.37500,31649.43750,4.667,39,1
2018,8,26,238,12.0,13.50,31649.50000,31649.56250,4.667,39,1
2018,8,26,238,15.0,16.50,31649.62500,31649.68750,6.000,80,1
2018,8,26,238,18.0,19.50,31649.75000,31649.81250,5.000,48,1
2018,8,26,238,21.0,22.50,31649.87500,31649.93750,3.000,15,1
2018,8,27,239,00.0,01.50,31650.00000,31650.06250,1.333,5,1
2018,8,27,239,03.0,04.50,31650.12500,31650.18750,2.333,9,1
2018,8,27,239,06.0,07.50,31650.25000,31650.31250,2.667,12,1
2018,8,27,239,09.0,10.50,31650.37500,31650.43750,3.667,22,1
2018,8,27,239,12.0,13.50,31650.50000,31650.56250,3.667,22,1
2018,8,27,239,15.0,16.50,31650.62500,31650.68750,5.667,67,1
2018,8,27,239,18.0,19.50,31650.75000,31650.81250,5.000,48,1
2018,8,27,239,21.0,22.50,31650.87500,31650.93750,2.667,12,1
2018,8,28,240,00.0,01.50,31651.00000,31651.06250,3.667,22,1
2018,8,28,240,03.0,04.50,31651.12500,31651.18750,2.667,12,1
2018,8,28,240,06.0,07.50,31651.25000,31651.31250,1.667,6,1
2018,8,28,240,09.0,10.50,31651.37500,31651.43750,2.667,12,1
2018,8,28,240,12.0,13.50,31651.50000,31651.56250,2.000,7,1
2018,8,28,240,15.0,16.50,31651.62500,31651.68750,0.667,3,1
2018,8,28,240,18.0,19.50,31651.75000,31651.81250,0.667,3,1
2018,8,28,240,21.0,22.50,31651.87500,31651.93750,0.333,2,1
2018,8,29,241,00.0,01.50,31652.00000,31652.06250,2.333,9,1
2018,8,29,241,03.0,04.50,31652.12500,31652.18750,1.667,6,1
2018,8,29,241,06.0,07.50,31652.25000,31652.31250,0.667,3,1
2018,8,29,241,09.0,10.50,31652.37500,31652.43750,1.000,4,1
2018,8,29,241,12.0,13.50,31652.50000,31652.56250,1.000,4,1
2018,8,29,241,15.0,16.50,31652.62500,31652.68750,2.000,7,1
2018,8,29,241,18.0,19.50,31652.75000,31652.81250,1.333,5,1
2018,8,29,241,21.0,22.50,31652.87500,31652.93750,1.333,5,1
2018,8,30,242,00.0,01.50,31653.00000,31653.06250,1.333,5,1
2018,8,30,242,03.0,04.50,31653.12500,31653.18750,0.667,3,1
2018,8,30,242,06.0,07.50,31653.25000,31653.31250,1.000,4,1
2018,8,30,242,09.0,10.50,31653.37500,31653.43750,0.333,2,1
2018,8,30,242,12.0,13.50,31653.50000,31653.56250,0.333,2,1
2018,8,30,242,15.0,16.50,31653.62500,31653.68750,0.333,2,1
2018,8,30,242,18.0,19.50,31653.75000,31653.81250,0.667,3,1
2018,8,30,242,21.0,22.50,31653.87500,31653.93750,1.667,6,1
2018,8,31,243,00.0,01.50,31654.00000,31654.06250,1.000,4,1
2018,8,31,243,03.0,04.50,31654.12500,31654.18750,0.667,3,1
2018,8,31,243,06.0,07.50,31654.25000,31654.31250,0.333,2,1
2018,8,31,243,09.0,10.50,31654.37500,31654.43750,0.667,3,1
2018,8,31,243,12.0,13.50,31654.50000,31654.56250,1.000,4,1
2018,8,31,243,15.0,16.50,31654.62500,31654.68750,1.667,6,1
2018,8,31,243,18.0,19.50,31654.75000,31654.81250,2.333,9,1
2018,8,31,243,21.0,22.50,31654.87500,31654.93750,0.667,3,1
2018,9,1,244,00.0,01.50,31655.00000,31655.06250,0.667,3,1
2018,9,1,244,03.0,04.50,31655.12500,31655.18750,0.667,3,1
2018,9,1,244,06.0,07.50,31655.25000,31655.31250,0.333,2,1
2018,9,1,244,09.0,10.50,31655.37500,31655.43750,0.333,2,1
2018,9,1,244,12.0,13.50,31655.50000,31655.56250,1.333,5,1
2018,9,1,244,15.0,16.50,31655.62500,31655.68750,0.667,3,1
2018,9,1,244,18.0,19.50,31655.75000,31655.81250,2.000,7,1
2018,9,1,244,21.0,22.50,31655.87500,31655.93750,1.333,5,1
2018,9,2,245,00.0,01.50,31656.00000,31656.06250,1.333,5,1
2018,9,2,245,03.0,04.50,31656.12500,31656.18750,2.000,7,1
2018,9,2,245,06.0,07.50,31656.25000,31656.31250,1.000,4,1
2018,9,2,245,09.0,10.50,31656.37500,31656.43750,0.333,2,1
2018,9,2,245,12.0,13.50,31656.50000,31656.56250,0.333,2,1
2018,9,2,245,15.0,16.50,31656.62500,31656.68750,1.333,5,1
2018,9,2,245,18.0,19.50,31656.75000,31656.81250,1.333,5,1
2018,9,2,245,21.0,22.50,31656.87500,31656.93750,1.667,6,1
2018,9,3,246,00.0,01.50,31657.00000,31657.06250,1.333,5,1
2018,9,3,246,03.0,04.50,31657.12500,31657.18750,1.333,5,1
2018,9,3,246,06.0,07.50,31657.25000,31657.31250,0.333,2,1
2018,9,3,246,09.0,10.50,31657.37500,31657.43750,0.333,2,1
2018,9,3,246,12.0,13.50,31657.50000,31657.56250,1.000,4,1
2018,9,3,246,15.0,16.50,31657.62500,31657.68750,1.000,4,1
2018,9,3,246,18.0,19.50,31657.75000,31657.81250,0.667,3,1
2018,9,3,246,21.0,22.50,31657.87500,31657.93750,1.333,5,1
2018,9,4,247,00.0,01.50,31658.00000,31658.06250,1.667,6,1
2018,9,4,247,03.0,04.50,31658.12500,31658.18750,2.667,12,1
2018,9,4,247,06.0,07.50,31658.25000,31658.31250,2.667,12,1
2018,9,4,247,09.0,10.50,31658.37500,31658.43750,0.667,3,1
2018,9,4,247,12.0,13.50,31658.50000,31658.56250,1.000,4,1
2018,9,4,247,15.0,16.50,31658.62500,31658.68750,1.667,6,1
2018,9,4,247,18.0,19.50,31658.75000,31658.81250,2.000,7,1
2018,9,4,247,21.0,22.50,31658.87500,31658.93750,3.000,15,1
2018,9,5,248,00.0,01.50,31659.00000,31659.06250,3.333,18,1
2018,9,5,248,03.0,04.50,31659.12500,31659.18750,3.000,15,1
2018,9,5,248,06.0,07.50,31659.25000,31659.31250,1.667,6,1
2018,9,5,248,09.0,10.50,31659.37500,31659.43750,2.667,12,1
2018,9,5,248,12.0,13.50,31659.50000,31659.56250,2.667,12,1
2018,9,5,248,15.0,16.50,31659.62500,31659.68750,1.667,6,1
2018,9,5,248,18.0,19.50,31659.75000,31659.81250,1.333,5,1
2018,9,5,248,21.0,22.50,31659.87500,31659.93750,1.000,4,1
2018,9,6,249,00.0,01.50,31660.00000,31660.06250,2.000,7,1
2018,9,6,249,03.0,04.50,31660.12500,31660.18750,1.333,5,1
2018,9,6,249,06.0,07.50,31660.25000,31660.31250,1.000,4,1
2018,9,6,249,09.0,10.50,31660.37500,31660.43750,0.333,2,1
2018,9,6,249,12.0,13.50,31660.50000,31660.56250,0.667,3,1
2018,9,6,249,15.0,16.50,31660.62500,31660.68750,1.000,4,1
2018,9,6,249,18.0,19.50,31660.75000,31660.81250,1.333,5,1
2018,9,6,249,21.0,22.50,31660.87500,31660.93750,1.667,6,1
2018,9,7,250,00.0,01.50,31661.00000,31661.06250,2.333,9,1
2018,9,7,250,03.0,04.50,31661.12500,31661.18750,2.000,7,1
2018,9,7,250,06.0,07.50,31661.25000,31661.31250,1.000,4,1
2018,9,7,250,09.0,10.50,31661.37500,31661.43750,0.667,3,1
2018,9,7,250,12.0,13.50,31661.50000,31661.56250,1.000,4,1
2018,9,7,250,15.0,16.50,31661.62500,31661.68750,1.000,4,1
2018,9,7,250,18.0,19.50,31661.75000,31661.81250,0.333,2,1
2018,9,7,250,21.0,22.50,31661.87500,31661.93750,0.667,3,1
2018,9,8,251,00.0,01.50,31662.00000,31662.06250,0.333,2,1
2018,9,8,251,03.0,04.50,31662.12500,31662.18750,0.000,0,1
2018,9,8,251,06.0,07.50,31662.25000,31662.31250,2.333,9,1
2018,9,8,251,09.0,10.50,31662.37500,31662.43750,0.333,2,1
2018,9,8,251,12.0,13.50,31662.50000,31662.56250,0.667,3,1
2018,9,8,251,15.0,16.50,31662.62500,31662.68750,1.000,4,1
2018,9,8,251,18.0,19.50,31662.75000,31662.81250,0.667,3,1
2018,9,8,251,21.0,22.50,31662.87500,31662.93750,1.667,6,1
2018,9,9,252,00.0,01.50,31663.00000,31663.06250,1.667,6,1
2018,9,9,252,03.0,04.50,31663.12500,31663.18750,1.333,5,1
2018,9,9,252,06.0,07.50,31663.25000,31663.31250,1.333,5,1
2018,9,9,252,09.0,10.50,31663.37500,31663.43750,0.667,3,1
2018,9,9,252,12.0,13.50,31663.50000,31663.56250,1.333,5,1
2018,9,9,252,15.0,16.50,31663.62500,31663.68750,1.667,6,1
2018,9,9,252,18.0,19.50,31663.75000,31663.81250,1.667,6,1
2018,9,9,252,21.0,22.50,31663.87500,31663.93750,2.667,12,1
2018,9,10,253,00.0,01.50,31664.00000,31664.06250,0.333,2,1
2018,9,10,253,03.0,04.50,31664.12500,31664.18750,0.333,2,1
2018,9,10,253,06.0,07.50,31664.25000,31664.31250,0.667,3,1
2018,9,10,253,09.0,10.50,31664.37500,31664.43750,2.333,9,1
2018,9,10,253,12.0,13.50,31664.50000,31664.56250,2.667,12,1
2018,9,10,253,15.0,16.50,31664.62500,31664.68750,5.000,48,1
2018,9,10,253,18.0,19.50,31664.75000,31664.81250,4.333,32,1
2018,9,10,253,21.0,22.50,31664.87500,31664.93750,5.000,48,1
2018,9,11,254,00.0,01.50,31665.00000,31665.06250,3.667,22,1
2018,9,11,254,03.0,04.50,31665.12500,31665.18750,5.000,48,1
2018,9,11,254,06.0,07.50,31665.25000,31665.31250,6.000,80,1
2018,9,11,254,09.0,10.50,31665.37500,31665.43750,5.667,67,1
2018,9,11,254,12.0,13.50,31665.50000,31665.56250,3.000,15,1
2018,9,11,254,15.0,16.50,31665.62500,31665.68750,3.000,15,1
2018,9,11,254,18.0,19.50,31665.75000,31665.81250,3.667,22,1
2018,9,11,254,21.0,22.50,31665.87500,31665.93750,2.333,9,1
2018,9,12,255,00.0,01.50,31666.00000,31666.06250,2.000,7,1
2018,9,12,255,03.0,04.50,31666.12500,31666.18750,2.000,7,1
2018,9,12,255,06.0,07.50,31666.25000,31666.31250,1.000,4,1
2018,9,12,255,09.0,10.50,31666.37500,31666.43750,1.333,5,1
2018,9,12,255,12.0,13.50,31666.50000,31666.56250,1.667,6,1
2018,9,12,255,15.0,16.50,31666.62500,31666.68750,2.667,12,1
2018,9,12,255,18.0,19.50,31666.75000,31666.81250,2.000,7,1
2018,9,12,255,21.0,22.50,31666.87500,31666.93750,4.000,27,1
2018,9,13,256,00.0,01.50,31667.00000,31667.06250,4.000,27,1
2018,9,13,256,03.0,04.50,31667.12500,31667.18750,4.000,27,1
2018,9,13,256,06.0,07.50,31667.25000,31667.31250,3.000,15,1
2018,9,13,256,09.0,10.50,31667.37500,31667.43750,3.000,15,1
2018,9,13,256,12.0,13.50,31667.50000,31667.56250,3.000,15,1
2018,9,13,256,15.0,16.50,31667.62500,31667.68750,3.333,18,1
2018,9,13,256,18.0,19.50,31667.75000,31667.81250,1.667,6,1
2018,9,13,256,21.0,22.50,31667.87500,31667.93750,3.000,15,1
2018,9,14,257,00.0,01.50,31668.00000,31668.06250,4.333,32,1
2018,9,14,257,03.0,04.50,31668.12500,31668.18750,4.000,27,1
2018,9,14,257,06.0,07.50,31668.25000,31668.31250,2.333,9,1
2018,9,14,257,09.0,10.50,31668.37500,31668.43750,2.000,7,1
2018,9,14,257,12.0,13.50,31668.50000,31668.56250,2.000,7,1
2018,9,14,257,15.0,16.50,31668.62500,31668.68750,1.667,6,1
2018,9,14,257,18.0,19.50,31668.75000,31668.81250,2.667,12,1
2018,9,14,257,21.0,22.50,31668.87500,31668.93750,3.000,15,1
2018,9,15,258,00.0,01.50,31669.00000,31669.06250,2.667,12,1
2018,9,15,258,03.0,04.50,31669.12500,31669.18750,2.000,7,1
2018,9,15,258,06.0,07.50,31669.25000,31669.31250,2.000,7,1
2018,9,15,258,09.0,10.50,31669.37500,31669.43750,1.667,6,1
2018,9,15,258,12.0,13.50,31669.50000,31669.56250,2.000,7,1
2018,9,15,258,15.0,16.50,31669.62500,31669.68750,1.000,4,1
2018,9,15,258,18.0,19.50,31669.75000,31669.81250,0.667,3,1
2018,9,15,258,21.0,22.50,31669.87500,31669.93750,2.333,9,1
2018,9,16,259,00.0,01.50,31670.00000,31670.06250,1.667,6,1
2018,9,16,259,03.0,04.50,31670.12500,31670.18750,2.333,9,1
2018,9,16,259,06.0,07.50,31670.25000,31670.31250,1.333,5,1
2018,9,16,259,09.0,10.50,31670.37500,31670.43750,1.333,5,1
2018,9,16,259,12.0,13.50,31670.50000,31670.56250,0.667,3,1
2018,9,16,259,15.0,16.50,31670.62500,31670.68750,0.333,2,1
2018,9,16,259,18.0,19.50,31670.75000,31670.81250,1.000,4,1
2018,9,16,259,21.0,22.50,31670.87500,31670.93750,1.667,6,1
2018,9,17,260,00.0,01.50,31671.00000,31671.06250,3.333,18,1
2018,9,17,260,03.0,04.50,31671.12500,31671.18750,2.667,12,1
2018,9,17,260,06.0,07.50,31671.25000,31671.31250,2.000,7,1
2018,9,17,260,09.0,10.50,31671.37500,31671.43750,1.667,6,1
